Depth (m),Gamma Ray (API),Resistivity (Ohm-m),Density (g/cc),Neutron Porosity (frac),Sonic (us/ft)
962.0,91.1112400462496,3.548665311671476,2.4569317514265228,0.27774835824993066,84.01658021368914
962.5,46.20923112620365,6.369640572686505,2.474905599782227,0.31717732533110254,71.76879325446875
963.0,22.045687158805052,7.02467738306452,2.4758081511463237,0.21881419825418036,86.0976646797413
963.5,55.70993667179834,3.508376880409568,2.503271236179879,0.23407915731408482,75.4780243852269
964.0,76.51439452497857,2.8964435388391374,2.411259891093224,0.2508018331506739,74.48353628587687
964.5,89.37521181330891,4.9066345056275145,2.4233696621663254,0.29497993689897034,81.24231210565645
965.0,41.55675608321375,3.8029525168896026,2.544775367299568,0.29575860753593114,74.80930357494282
965.5,67.45048834854782,7.850529374392186,2.442483581311815,0.23845679444010323,76.46444459353395
966.0,53.0203431482992,4.528733238777646,2.4600016893656167,0.1745695272810145,81.76990966335504
966.5,58.410774685437964,3.523096102516255,2.446649497913739,0.26230919721479834,67.85443831416677
967.0,99.66515020525551,3.1767293038397177,2.408915958684749,0.20408419313357995,88.21209622964162
967.5,37.4554450740727,6.21503581568503,2.5311764605445903,0.17550318976798887,80.21820066232868
968.0,63.8060949224186,3.775922817428694,2.42361492940397,0.18680642196331415,73.53516993798236
968.5,67.01539757648149,4.541006301651402,2.3936357238146537,0.26631905039227804,74.91377315356578
969.0,76.2867948740902,5.969963560002737,2.4274629861348624,0.3180518680466404,84.95823189130401
969.5,61.46974730206343,3.8756852830979054,2.3499146999137235,0.2519447258118122,83.00526467537051
970.0,64.62075809256153,4.420360931110252,2.4174356267508412,0.26056903273229826,86.93390328642606
970.5,54.125271488673135,4.459468002886197,2.401593570107384,0.30914474694389626,76.58628577597882
971.0,64.0369041186766,5.501371107565083,2.4808714315463662,0.17277725454582227,81.48291918575401
971.5,54.85211586753884,5.3506781006069675,2.4163292880220064,0.27600882108001357,82.13283955891839
972.0,69.32357834784077,4.195304319292516,2.4943901967789426,0.24942051078405894,83.47633750126118
972.5,54.45584495934549,4.5680879170091115,2.5199241996534663,0.2783028729416034,85.63640561716035
973.0,65.6565059085328,4.008697183133378,2.48905876681438,0.2258258045798092,76.41368047077826
973.5,59.56105779472532,2.8769084937368934,2.4392305855569965,0.20910313547867587,79.4291486611976
974.0,76.89075376158252,4.841769520008313,2.45705572483528,0.2570254452142803,76.94925127209927
974.5,59.229094146172706,7.906281169045753,2.3737507529927973,0.3324595661667231,79.73694063321813
975.0,33.40451297689678,3.4379805782153556,2.443311031373938,0.2930455052270731,83.49216391031487
975.5,78.92882251070988,3.554061688687812,2.4069780765966584,0.22461536149099542,71.72982249869649
976.0,46.414015487060716,3.4514059456474664,2.484716319057465,0.182951398200936,85.54685784729642
976.5,50.1935049202677,5.569902412659919,2.578637619462224,0.16589663581511072,74.30408937868125
977.0,51.065080589347616,5.127127886700889,2.4749910817986907,0.31580497259252405,78.46314840151385
977.5,80.61657139756227,4.273523626755905,2.3504429925522667,0.2022458855932086,86.21970962483063
978.0,27.964886790319568,3.4027852297999868,2.4319384903542813,0.23372432935025317,81.64004858991703
978.5,107.0662280048999,4.6076272928389495,2.456124546268723,0.3160605563038788,81.6976497413183
979.0,75.84085213599077,2.802784428485301,2.4543678712630133,0.1693049272260504,74.09686977352445
979.5,63.348583711937394,4.678735916145015,2.4134593437195626,0.32461322547375293,74.7795703208808
980.0,59.1765899907557,5.820914126545031,2.462264587131847,0.2373179773053749,84.7062819833446
980.5,64.28331112286486,3.0791089679461154,2.387874958154031,0.19257083423806307,77.05428227257805
981.0,67.81683642569007,2.829908890454182,2.402754563865747,0.23763245364255434,77.52544063350075
981.5,69.67823378925085,7.198202683069499,2.4822898820801855,0.2138701609299261,84.81975625527356
982.0,68.33406699005172,3.730238259467789,2.399216838456009,0.2720409899452858,74.75043227315237
982.5,61.34371021882873,6.301478911988261,2.476910580274613,0.2175933783056111,81.34617566443129
983.0,57.03992369539011,4.279348166466292,2.3815268112671975,0.15441788945404783,80.21453663083845
983.5,57.730900745197324,4.269144922808088,2.538241294189587,0.23897187327955052,79.98657137068379
984.0,57.07637579470978,5.1116579817013355,2.4112865038797975,0.18217274738567305,77.40782184061248
984.5,77.00655145300597,3.437692092809884,2.438816671409828,0.260215994199416,77.10072409268336
985.0,68.90335083421293,4.663420272850871,2.4665306630545203,0.19064348338583378,74.60817918102568
985.5,15.894170480035797,3.997036356172216,2.4217325023749456,0.2255993598413957,82.41332513020653
986.0,69.83851164794642,3.015760288294316,2.4571702980535655,0.2591293902107168,76.65925404241632
986.5,62.92104292078162,4.959200917513317,2.4787678362260066,0.23937706374828652,84.84372310583626
987.0,59.71936865331154,4.141291343566781,2.4980306616251746,0.26252151415005226,78.87722479204673
987.5,54.17222320366671,4.275463644948348,2.489574871798648,0.28401435828588784,74.70774755289482
988.0,76.86169079979021,3.1172516025200143,2.4414094768098664,0.1921033150134347,78.8109305892579
988.5,74.21289693184286,7.224081589863815,2.44266841129782,0.24678012296876461,77.94571400431762
989.0,48.40683498264586,5.829983999898475,2.567455427901252,0.08352481012459353,85.04551705864026
989.5,66.10578430686803,5.9849427013306,2.4974944534124646,0.2623666650841262,78.15499905374234
990.0,45.42514898188071,4.0892704876477195,2.4039088171839893,0.23495929348125788,78.61894809399837
990.5,39.305727528166045,2.6677759110063506,2.4549994081882778,0.20082751182610142,87.05773352746218
991.0,50.59924163115052,8.051635308775918,2.4332428430610906,0.2657859711148262,82.54133660731675
991.5,72.93590208574138,4.400291319009231,2.4432332883038446,0.3086348788592534,88.31353008001749
992.0,74.2968756806413,3.579990193610753,2.388525242114596,0.22619911262005285,86.29522502031952
992.5,67.6962813014594,5.078624576866382,2.4294038382807024,0.202759275487914,75.56418705818572
993.0,70.87643680271995,6.3606860205474725,2.5405777886596956,0.2582512631219356,84.94975427200053
993.5,67.74267430672438,4.450804352319063,2.4789538150437753,0.18321966666768197,87.62651646037295
994.0,50.37777607165572,6.576959459908653,2.325441929592427,0.21698093147322303,87.6640656616171
994.5,66.47883817010911,6.202174656217159,2.5108361746248975,0.3111201080825251,84.94047991788344
995.0,72.00614287841523,3.244903604239495,2.5044814761454584,0.2531089614906144,84.83761497454589
995.5,71.31436994720362,3.66146363703014,2.4320357347846793,0.15602665180269168,78.48669478162225
996.0,77.83370057211964,5.9730706922695855,2.485863177189161,0.16015041763602994,75.81308957825213
996.5,70.62455770801596,1.986186027866537,2.40703003945914,0.25810428463233875,78.23891340551272
997.0,65.27172311312374,4.285183144817035,2.4264872141866825,0.2931195287958844,71.67605499283619
997.5,76.05225357474642,2.917568720578847,2.524927318033493,0.16911892706869247,86.71397657710853
998.0,59.6021811112641,3.884653767719115,2.4364134980065146,0.2724856303748254,78.58353520291143
998.5,46.771880231584234,4.09740551952225,2.3565134169022506,0.3165171753744859,86.45665364532479
999.0,57.553995540843545,4.025007147429161,2.4468348388609336,0.34439294939793197,73.842502113892
999.5,48.82646032790326,3.797418995929782,2.446070580354282,0.2665611379929938,85.41312460501105
1000.0,49.87232587538428,3.224754763759804,2.5099184284686733,0.27534012972762373,77.5255967091034
1000.5,57.83221993926723,8.91355703442291,2.450716821108788,0.1433407786185928,73.57815295845413
1001.0,48.11370118500058,7.8478420918656155,2.4289208844279857,0.35498762739979944,88.13559026079879
1001.5,55.38057705541439,3.162555027565954,2.5022528072615606,0.22122548934519393,85.53655834670387
1002.0,31.595779995693213,7.203989900556385,2.4560395116250557,0.20332644207874792,81.05896210092892
1002.5,63.19940561059408,3.9755390654376908,2.412498865921714,0.23723969327801878,80.16968942567482
1003.0,60.01808213043336,4.658792255930827,2.5077498780270813,0.3255836707092716,82.19755009409559
1003.5,47.74367053397714,4.397419150073172,2.45968308822584,0.3604023023771774,80.97314288958705
1004.0,69.88868502648607,3.6769198617785888,2.450146298333972,0.25627043397379223,76.03862022914264
1004.5,74.06355206439838,6.020412045542722,2.4588954195705828,0.29990420863018274,77.93973865107539
1005.0,35.88660203446538,4.654181017559396,2.3964665814291704,0.25216020243427517,89.80358916019351
1005.5,48.55912832150679,3.8846565392818264,2.4236173111910833,0.1981102263490908,93.36078371314007
1006.0,48.46286475319053,3.030183463989971,2.450179130091639,0.32383718353941454,87.81334252615342
1006.5,45.90145348336703,3.4278097346502223,2.440266815248766,0.21889362598218054,82.39111970081312
1007.0,72.44212262897622,2.7389810325959334,2.51362141914083,0.32677653866859413,78.31125483649032
1007.5,57.09260791840795,4.498153883653687,2.46087029263635,0.3149270664884542,76.00907053051517
1008.0,56.03227738034084,3.1298977062686015,2.4927451961318203,0.2807018131978604,76.33858794784899
1008.5,29.942064533898698,4.13849355595132,2.4504697677287925,0.3414487378127177,77.2336617065662
1009.0,69.53127045313839,6.76005182254953,2.5028144241873065,0.3616173016592869,90.75582020712885
1009.5,41.41112407719791,6.4223871054816914,2.469876387828658,0.24123783185178443,89.031411481913
1010.0,60.89898945399492,4.438501998403907,2.450671024269423,0.20956029407917842,83.73139194967698
1010.5,64.16065406937288,4.3661192983417845,2.4493358455520493,0.15678650813717637,75.19693411793587
1011.0,80.40987893757976,7.877120078731237,2.402278068685452,0.3622341127715128,84.46527963355518
1011.5,40.367694013213324,5.239503993416146,2.4753457860068155,0.22801589955407753,78.80691485744697
1012.0,14.707317662687622,4.061929317260871,2.4479897632731813,0.306751842855087,69.23495280677939
1012.5,62.75774317130542,2.9217845149322565,2.42490040199094,0.21293723162452582,81.43550318700629
1013.0,87.0076677226628,5.0438110923545745,2.505323088540604,0.32691328204560177,75.79043479582973
1013.5,78.58419529409156,5.747684808773907,2.38748919870526,0.21499412040922933,75.95973285454981
1014.0,63.14489122911939,3.708044106708364,2.4288752052283784,0.19041404331913284,78.74796003215997
1014.5,52.62545721551929,4.890824147179086,2.5013859374389766,0.23957467845231248,77.50838513528794
1015.0,72.10683894955966,4.0185776094566625,2.4657761470460127,0.22341121495191812,79.82871590447996
1015.5,45.39680700443297,4.240962635885207,2.447607053617362,0.27981498927306064,79.58834724991398
1016.0,67.14536654034329,2.124748373153281,2.4625501771575076,0.24743025364037383,70.62095453576184
1016.5,67.5820523874994,4.193205926207114,2.4589707085524424,0.28138511972759606,87.60138994441417
1017.0,75.90314861248319,5.994310628085289,2.374166872685704,0.2354489263457353,75.0831163852566
1017.5,101.39490058366616,3.70832107340275,2.432536905732602,0.21674463144905973,75.23800807434763
1018.0,65.88623950768151,4.552870487713762,2.5308260827256874,0.22082197260519631,78.35723374104852
1018.5,52.36554561438752,3.5723183686091144,2.4170337932611416,0.3522469399015513,79.45832576315352
1019.0,59.616385317120084,4.9934772106506875,2.4340849492947836,0.2612585466113468,87.2948990841592
1019.5,33.46386142666323,4.199825768503249,2.4229189618345406,0.15081188952734775,81.3471172602745
1020.0,49.579303033664125,3.3811893888736546,2.4456492388340934,0.22398954932729595,82.83232742054767
1020.5,53.86076342830344,6.684326384790307,2.4208438584337855,0.25484330162379376,81.37268093791641
1021.0,52.138674030981115,5.922031827165454,2.4743370751079032,0.34226998406251896,81.15730791249386
1021.5,62.28532308050583,3.7379150055305184,2.4598656706145134,0.301434935794495,81.54864751543505
1022.0,47.66370101426699,5.203526104617725,2.4886773807553513,0.20391410817590425,70.33632928715531
1022.5,76.81546000986707,5.265750080370003,2.397452941690552,0.37091778767862255,78.75040757580236
1023.0,60.00310597377295,5.434080747118564,2.432982975855855,0.24844198175992613,85.81130555285579
1023.5,59.860495182920786,2.6958760897038125,2.4387138684193936,0.3123164905537472,99.71165505403343
1024.0,55.081579252306234,6.061649527564472,2.47278234550443,0.19224957513000487,73.97845533730245
1024.5,62.32786025788469,3.777605378449352,2.4103389401396487,0.1300918452374551,82.11539980162176
1025.0,72.37647397001452,4.025510036428246,2.495782690212917,0.17957842548158195,77.1447671106283
1025.5,46.9930467643365,9.888421484614243,2.5093207795258805,0.0874833261902147,90.23825951948425
1026.0,50.12825266387115,4.906505679531646,2.400556382618221,0.3556044663626454,73.2310861960426
1026.5,55.44410956835003,3.99124517984609,2.425456355255322,0.2607266459443208,83.1246974515794
1027.0,39.811936147901775,2.3126907839598325,2.4234034245853957,0.20376779907759843,72.96394450247905
1027.5,47.71113210417754,6.800045070561914,2.581619310233875,0.27263120149900605,78.40716665969583
1028.0,52.85668689683011,2.9934815223015447,2.428504994739606,0.25946670180900827,79.82843334625096
1028.5,73.11583771069091,3.3166934204929657,2.533881272107807,0.2810466697806996,85.34845840869804
1029.0,63.938419935028875,4.057610730146398,2.3866684002446696,0.31047657005681345,74.61416586920735
1029.5,62.90384867051316,6.854624524202309,2.400517451691782,0.23550394234874925,83.31691524423692
1030.0,72.76346943251959,5.651788230182336,2.4156697734075903,0.20600803469495066,80.09388861693974
1030.5,57.93942317400905,4.27442139507759,2.407715534427674,0.2913887607185959,81.3639669314299
1031.0,65.85697274893334,4.915962773179662,2.4366050632920753,0.2901166388942233,84.79166357342571
1031.5,58.451673706012556,3.7429882590373107,2.414561089863925,0.25503679040606725,73.58721653497356
1032.0,63.980435240994424,4.673443223064105,2.4090329203632717,0.3588777094340386,84.05297486574297
1032.5,51.25862013582627,4.581383484820848,2.5079235998236666,0.22810889385691738,77.15547573455288
1033.0,23.417742625853563,5.993232815961647,2.5111896811256584,0.20500710141823658,85.47936727488413
1033.5,57.985812567205436,5.9903715389020755,2.497464824918766,0.2709045713753301,81.6727881726894
1034.0,81.3412220414991,5.197580426278118,2.4761999477792167,0.21625310715432508,78.95235809241473
1034.5,73.89323103362389,4.020055597407521,2.454637153288978,0.2747758262072448,77.04987015454589
1035.0,74.48096226886756,5.598768642623741,2.425148465466705,0.208349587208028,84.11647497177665
1035.5,78.54196082709326,4.359727084654664,2.4023421247622454,0.22998788585340574,86.30475842740464
1036.0,61.32986386442156,3.239521680355629,2.4681497851716347,0.3445420210019583,77.33574229569908
1036.5,62.959735611083936,3.970982965548902,2.3913184803726604,0.22972063216261607,74.33496717109301
1037.0,50.73522156848475,4.596789362522536,2.4003039535412305,0.2100574227991352,83.47105521472612
1037.5,55.25890715959425,5.888873571222879,2.5076456628102406,0.30853393943532503,72.7573452898315
1038.0,69.23656724656712,4.2416042068219415,2.5450324520861045,0.19744790248566532,73.47243781208515
1038.5,78.05826655753225,3.1181515883494986,2.4696647569083243,0.21535283849264658,74.6864986223605
1039.0,57.90830586478501,4.558631664811793,2.5053228576147326,0.27882805602544974,77.92274758480625
1039.5,53.24716102722883,4.636857213238091,2.437707584127801,0.2969205711936646,73.31834055392278
1040.0,60.00791938284896,4.738645278679368,2.383116290695616,0.3110238195540537,70.30600045309211
1040.5,69.01810123393672,5.905956717828515,2.4806085809309293,0.21263890838897576,74.32277902831439
1041.0,38.34217775799687,6.0840888126286785,2.4784644661635036,0.279800433649306,83.21237223286309
1041.5,25.557285702941428,3.749928369321063,2.4535834276940123,0.22669459002279102,73.64227963936617
1042.0,51.74194725762625,3.725335677681741,2.4378812270947448,0.2197172183244684,78.29865161022914
1042.5,41.689313611287616,3.2803180583806704,2.4981105289290553,0.3101606391146143,89.7334923118278
1043.0,52.37789703529034,5.5269973925445,2.4007133483286265,0.2225222802070207,79.75412934986454
1043.5,57.78329521773793,6.921593602539123,2.4113109710554674,0.263910229801049,81.71265494864797
1044.0,53.2012738646548,4.077464795482998,2.3995946746619787,0.25777897346153195,75.26979990874223
1044.5,81.78701301706118,4.168560742632249,2.4542486481317916,0.19646228118307488,90.81737426850071
1045.0,64.90117146903481,6.958992910222984,2.395605349394537,0.29830464276781604,77.29352755430786
1045.5,64.50711539416243,5.2156689579757325,2.415787890974238,0.2780140446839477,78.85947657774241
1046.0,69.33310716065102,5.108320655927486,2.41471222188864,0.15068546940647895,86.58529338983682
1046.5,42.917503233288464,3.1353005797842797,2.436969583383302,0.2638710555618672,79.09132877573191
1047.0,75.58667681130403,5.49379031511196,2.375631277679801,0.21135132829166894,80.23944391337608
1047.5,58.863535701968104,3.3914552204323156,2.4543602496018635,0.3048537653206314,78.59155839605435
1048.0,70.05720925861819,3.189276039641285,2.5123651825332343,0.17773000816096207,78.62583810971387
1048.5,43.92214150439767,4.038884447432967,2.456774568615838,0.23217615156852278,81.85251005414045
1049.0,36.693618509759034,3.7594105743237436,2.527066057240066,0.2681012275494233,82.76471594599053
1049.5,72.26834487037543,4.193434515830788,2.5166999092938465,0.25271701470709373,76.78375784393717
1050.0,65.64614289146274,2.908697858238583,2.4888867523623928,0.28814791283569857,76.16959771926535
1050.5,46.46922668463735,5.975363255925098,2.4537342921318444,0.17407890069953552,76.95431955571219
1051.0,46.95505378087958,6.285880252712068,2.451125019412272,0.3325957168433689,72.99372992900116
1051.5,76.88152176622154,2.498766619054817,2.488189988618163,0.27625723293941357,72.04784870740352
1052.0,42.15882160699008,6.010676722945091,2.4304164695247987,0.3179859106500448,81.48583573612454
1052.5,84.64009429883944,3.514303697530941,2.355873962426627,0.29371200846166207,84.69297901587557
1053.0,46.49068898028197,5.795563210403747,2.4746002027051484,0.24941949427724783,84.35522646572609
1053.5,69.57587888412574,4.3906007033407635,2.3934465685032515,0.18579008945444198,68.09004363431671
1054.0,55.07072286376523,4.520545485631002,2.401892938590481,0.22182234093756495,78.7746745647837
1054.5,69.04781146623515,4.2396075465060425,2.45001119739979,0.3294781666431289,74.4895402220372
1055.0,51.838289968287114,6.447153794642628,2.4452437561223266,0.3192718890828191,80.71868718910429
1055.5,57.558106408915584,3.0898532449635363,2.3793962196842187,0.2190200009948155,77.91088240595309
1056.0,60.61378763093582,5.3781911578128705,2.458274578206657,0.10908478568989105,82.95955953122294
1056.5,44.96718816327791,6.23637478408187,2.4983069830430527,0.23936551328474406,79.9042345479933
1057.0,71.11236518130188,5.556131119091415,2.3935829214867113,0.23561485559354417,70.51999052541055
1057.5,52.30179650292622,9.001666026830748,2.513624166542438,0.23751136939798084,75.1645706360023
1058.0,56.571001269899725,3.824072564887391,2.371991458743503,0.2764269600915701,80.02892557413327
1058.5,45.08475938087231,5.972654370575951,2.555866207218548,0.2938106289660832,80.45055214615543
1059.0,21.564995118070343,4.341295515298993,2.429436978475826,0.29951497735497623,72.97161596147998
1059.5,57.13458356099746,6.488437994312842,2.4572808498413448,0.27228545700676837,72.31770148226938
1060.0,96.18923132419374,4.471363077967432,2.355398321375717,0.1599614649038682,80.2812266878659
1060.5,71.76906431847036,3.9893857251023257,2.446893196676535,0.2329400133653352,72.98166346974736
1061.0,59.71109430398408,6.631437917575032,2.4614241088859097,0.3652044891774595,71.65685286749607
1061.5,56.05663756187599,3.8672026580328134,2.4456918947950252,0.2687108367401239,77.7742974368433
1062.0,60.33698839218069,2.933458998598794,2.4218459461473816,0.2683909784221933,77.55776954330675
1062.5,68.20678672762816,3.837979034837735,2.4026717740736094,0.2679742969886929,75.6079976133035
1063.0,42.28780777036732,5.396280305905417,2.5065263309768655,0.2707689811252995,76.48131521637518
1063.5,76.71482542003308,6.804686904884115,2.4515403567498977,0.13084439094570383,80.06917861611197
1064.0,70.73071973161866,4.633621818838555,2.527037618825839,0.23802378415444658,76.39918548160091
1064.5,70.77278588561902,6.655603425045802,2.423675882260254,0.24810535841026554,80.3534851083242
1065.0,66.57713608214591,2.9818607653633222,2.428260265331389,0.31407476996267064,78.09765731941333
1065.5,60.294249865409846,3.92364457567095,2.4907797122298083,0.2523836447311148,80.83825077693328
1066.0,70.09291853950229,4.11001823342097,2.368851251899822,0.16767443066990295,84.39102782718322
1066.5,68.87721200612067,4.3302798558342595,2.389326831992354,0.2715044578085876,84.19623922695298
1067.0,54.68938933588464,4.596192836066708,2.5048742485676585,0.20980876758786274,86.44105235533041
1067.5,51.39597340654649,5.513906122832066,2.3914033035388402,0.18916071794592912,84.1907344844858
1068.0,61.527844428929804,3.9218283016368054,2.3590474492348728,0.20829204766417095,81.19278765770902
1068.5,83.23530227242782,4.672567030943275,2.5434263594036546,0.2771252114832258,77.83284181179928
1069.0,41.41339386519149,4.421429821930305,2.38030911760629,0.31293806198800345,78.06119538591888
1069.5,37.9871210137134,3.394759872748137,2.459205969916409,0.27414649725887935,75.61111346782094
1070.0,62.47141261854775,4.331439753271505,2.4534542596362137,0.2816011611808511,80.02264645525779
1070.5,60.76331552784027,4.292640913246468,2.309468584169096,0.27365226364190004,83.48693739355967
1071.0,62.60012496555612,4.265143517768609,2.43663414884161,0.2550663588430234,76.3716619855849
1071.5,63.659297968627506,4.524593943917064,2.4724206624739558,0.2848465317481379,79.81391070668113
1072.0,56.65196618047792,4.5845963382107335,2.467715469075943,0.12906122664652897,76.61318885639115
1072.5,82.34795157903123,3.936576536638985,2.4951760341901754,0.25555441756524166,81.04677165093807
1073.0,35.98644032285227,6.565406467728983,2.4306254342547287,0.19775374826888742,77.25308308025025
1073.5,47.57254462829631,3.155527923764488,2.4856252221046082,0.308145128627207,76.30244714352973
1074.0,58.45117859776429,3.6100043143649905,2.4155335465959964,0.24264223473915697,76.60016652533987
1074.5,35.35216783268749,10.319023023092162,2.3794766291793614,0.2515474044133915,82.51664386922783
1075.0,57.362183933518935,3.282491026669643,2.3851135812159385,0.1747464062873098,79.51625297334823
1075.5,84.92205248592028,2.9858175564054883,2.3768944772402296,0.3008415444506426,77.85789134999982
1076.0,60.313297324439425,5.586444417367441,2.50047929839456,0.28136640601369045,81.30702251273605
1076.5,63.460513585780255,2.4033510729767493,2.374271324547072,0.27784739411702514,77.92741891266175
1077.0,41.097528522411295,4.17626717410937,2.4637019420324653,0.2093488573915589,85.63258946842852
1077.5,50.75457887940784,8.53134883627863,2.4367037902963786,0.2113180077530935,75.13066923153372
1078.0,54.37205429514094,2.8193862610952785,2.444867571327469,0.26117997272229526,79.06514243591359
1078.5,55.23427354865649,2.4729472409356013,2.518180364759985,0.21527507948759744,72.976173891665
1079.0,79.22465692505654,2.858353156026046,2.4280786316392367,0.27174464813386695,78.26562804054953
1079.5,68.36536591087687,5.867964852095943,2.4805800780774843,0.14195436986166388,71.60182251146685
1080.0,43.32813064594452,6.2803958755151745,2.4518781675690557,0.22562277217967036,83.73158261279563
1080.5,63.697571676480074,3.8428849012747857,2.4423990547183654,0.3398376732713246,83.8325188350279
1081.0,67.47332622745178,5.501186087163201,2.5649984562193238,0.27197429139978824,83.92085086862238
1081.5,77.102235577819,6.801047185910397,2.3779329127142317,0.25833968322654965,80.14436240087234
1082.0,83.70811029852561,7.661470405926355,2.5144565917718724,0.34926132678356786,75.60064797644954
1082.5,44.77358712258197,4.16243157047558,2.482820328274499,0.1332023190599282,75.99829683982026
1083.0,47.83713733184493,2.246915719971708,2.4260237502684108,0.20923444426059462,87.6508602761026
1083.5,41.136332116280755,3.503408400258287,2.5314659258720806,0.22994134141263053,87.17838551899898
1084.0,56.48970211339528,3.9430665845203587,2.3575944943805736,0.2929175616502695,80.61277578475386
1084.5,66.99537561669501,4.146722905731859,2.4239116671350467,0.29378281816141183,77.42182982959837
1085.0,74.81001774883653,4.236096378391432,2.3895758897865464,0.2066996645508687,86.84311711349255
1085.5,58.86073464536216,6.269323031633086,2.470604173243573,0.29989771610712745,76.52748419307595
1086.0,55.202287151177345,6.568782662291648,2.3943467949406414,0.22983426163391463,81.14424604047954
1086.5,62.27636988373111,4.256715714162011,2.471653197337066,0.31058198128245834,86.75978652699229
1087.0,47.472856475549655,6.231053769110307,2.4406781792089225,0.19836786509389712,75.81830750167686
1087.5,91.3430808254216,4.989313923296016,2.426032302867196,0.24383442004669198,84.14611792818556
1088.0,35.885084593229124,4.569262401904227,2.469432362301666,0.225491634231172,82.60280397921935
1088.5,62.77110868343587,5.882390618950748,2.436568918803097,0.3028015185782857,79.8024172888422
1089.0,90.35409328844459,4.57989290411354,2.395568257847048,0.22386093917169145,75.03283200433442
1089.5,60.10199766839997,8.309033970971281,2.5900686494817493,0.2478775735494122,76.37780119948363
1090.0,57.14941447497758,2.9109417374948614,2.425641640848543,0.2753405698831525,81.4472553642533
1090.5,54.63831865784359,3.839909237576045,2.3391195459923995,0.277262924151306,72.88331602559306
1091.0,57.29412477356388,4.31477133858175,2.4078950655139306,0.2943476303736586,80.65371929509125
1091.5,80.59272712014796,5.113253053947042,2.3866361655813635,0.26055623884223333,82.70525492030832
1092.0,26.822071330057398,6.556049073478358,2.491307280802026,0.22908755423600843,84.92610086404551
1092.5,83.00150551944489,4.449004796047935,2.4660826329795795,0.2325150627320625,73.00821462769889
1093.0,38.64064271324783,2.9251071285198806,2.4699356400895174,0.2512836157603806,86.58123648580637
1093.5,56.00021506148378,5.770473669604292,2.431498876708138,0.26247962380371914,88.47681747089968
1094.0,53.56133369552008,5.620876596923734,2.436032487647154,0.24264141760757818,82.05075783856797
1094.5,68.8282990465608,2.502880834347339,2.4314534448196166,0.25096017104827734,74.8097570928767
1095.0,36.02813472174378,4.4765773044806085,2.4459403407932268,0.17413730697139473,78.3594535581988
1095.5,66.93258999122914,2.781408490886021,2.491766671768242,0.2833677642227339,79.76201377440746
1096.0,90.36464434930278,3.6715160549166237,2.4668037706252677,0.2590556144444715,81.35231754365279
1096.5,39.55238993110784,3.418347755499845,2.4750056414810433,0.3000935206770544,80.10990776321802
1097.0,62.84559251415593,5.7132006996742755,2.4749779454124603,0.25000802537035427,81.40582571447308
1097.5,50.070267333050865,4.641553203005762,2.494222121869087,0.16308012107391068,79.54626621330439
1098.0,66.38830809289554,3.0475034052781043,2.464407502077013,0.23207769053466626,81.32553547256121
1098.5,60.28721666123628,5.835849189359424,2.467942403633946,0.24000350384407915,77.69738289419342
1099.0,50.37769636433536,2.914966282445449,2.509440312059658,0.28714516527167994,78.30906641508766
1099.5,67.3180842730661,4.948250783914572,2.4167477040998446,0.14648632277433024,77.11987414761666
1100.0,87.06522164680115,3.510634531036741,2.4072128710024248,0.25205897584744674,89.58629767252036
1100.5,57.13644312409052,4.0160421395123675,2.3907039200406572,0.2756837607896653,87.31950393087162
1101.0,70.79636913222274,5.213655412392882,2.459145728181013,0.216925605735924,82.77647095006807
1101.5,40.60090563193255,5.240593837703537,2.357313387939044,0.25373140049084236,86.62654498633869
1102.0,45.65345434772987,6.6931908733495025,2.473107704802984,0.21864817454250776,83.99230669488941
1102.5,67.08609416820566,4.372451737433142,2.4445403452749725,0.21352135333898048,80.90635579757027
1103.0,82.26174042803947,4.913248140782548,2.506731984991053,0.22957900749343416,72.47214329490158
1103.5,65.3342002317849,3.930154756219233,2.4164041344767506,0.21446540037664946,78.6891803993743
1104.0,55.30412954215269,4.733178503078293,2.439834085729125,0.28418091559681663,78.32481053990824
1104.5,59.98937108135031,5.1133042238822,2.506110166664669,0.2132524061582311,74.33462413453921
1105.0,41.243883990454236,4.3514409614949905,2.5191567823389076,0.20485449964760363,72.56918862696692
1105.5,69.0677298953305,2.6087595881207877,2.4159923817124094,0.33839643334197667,82.46359673283513
1106.0,73.23499593485114,4.950265784112633,2.459089061629358,0.29803700059120175,81.62252161185407
1106.5,53.218645007503795,4.999652665927338,2.4647209488842026,0.15692433196703998,74.16301509966193
1107.0,52.94936778360748,3.6544586026333445,2.4686826702810576,0.2117615855073733,76.27060746781905
1107.5,63.98817344478073,3.0486043300291663,2.436871217034219,0.26212314858613556,85.80611136577082
1108.0,53.44920395939107,6.978009785860608,2.514069169906182,0.2661877533615747,75.6115174324172
1108.5,59.008010780612665,5.1936340437969895,2.355514825818923,0.17547535671315534,80.85399451966902
1109.0,91.49582683749773,4.184033321344946,2.428943488259946,0.3079282746411161,79.05110850216009
1109.5,56.29461448881005,3.186394844952112,2.4723965366386476,0.2912612209590813,82.53181735531031
1110.0,54.62489771968167,3.502424880042191,2.4728612405974673,0.27409508160201695,75.71946173671785
1110.5,50.286872915472614,6.62451471773311,2.5176379515307383,0.31783642453560607,80.45041738770054
1111.0,71.16287957249905,4.670651559855458,2.5099112696600647,0.2726144996285459,80.84361288672939
